time,pressure_in,pressure_out,flow_in,flow_out,temperature,leak
2024-01-04 01:00:00,104.69393096744201,98.10430685422118,504.9328926851399,505.8743355412152,29.710190841837136,0.0
2024-01-04 02:00:00,92.14076468773077,85.34184878327353,484.5587026141412,483.2683692149371,29.10811257227768,0.0
2024-01-04 03:00:00,102.46570751312566,99.274329187988,492.0981785993238,495.1356779645821,30.226280914106045,0.0
2024-01-04 04:00:00,100.26114120471452,100.4154840370897,515.3942787442785,514.6169808153738,29.27376667768887,0.0
2024-01-04 05:00:00,99.1029779486024,93.36227657681376,530.0971109292204,516.0896973912426,25.985086278509982,0.0
2024-01-04 06:00:00,100.27528232960651,98.58388801303613,496.513843107975,490.3559517449753,29.223306123397684,0.0
2024-01-04 07:00:00,94.03729325619732,85.51903203936052,488.7452683787147,484.01038094751954,29.388761777863373,0.0
2024-01-04 08:00:00,99.34098433648747,87.35231987019247,500.0131989714149,490.1372420504522,31.267322049548117,0.0
2024-01-04 09:00:00,101.07133771453523,95.80718893603218,515.0301687232279,509.3413193949631,28.6036006507779,0.0
2024-01-04 10:00:00,104.43368213422455,97.75559155635429,463.90362959666146,462.3941949286551,33.35734934674513,0.0
2024-01-04 11:00:00,98.44518934517906,94.64364580418288,442.59547617156903,441.5967934157755,26.176718898696485,0.0
2024-01-04 12:00:00,97.57451919132043,94.84943135636472,486.2365787627104,489.8106828136322,32.62233499560525,0.0
2024-01-04 13:00:00,98.49472886924639,97.08838886295933,469.482189352146,465.5357415258347,29.55136205824379,0.0
2024-01-04 14:00:00,102.74620635310622,98.39067978744741,487.29649505881724,490.34014757426456,31.71916974468711,0.0
2024-01-04 15:00:00,100.98625332897905,98.26833148118165,496.3054920295632,488.69273417447323,30.159602968117465,0.0
2024-01-04 16:00:00,98.41071938869888,91.04347720846161,488.6687897744247,491.6846378454684,32.27911107205094,0.0
2024-01-04 17:00:00,101.53980229934007,97.27279963031353,536.3116883617686,549.6856633375646,29.225276070894378,0.0
2024-01-04 18:00:00,100.29123264804412,95.0528872210285,508.168619115058,506.6681857685685,27.802759149644377,0.0
2024-01-04 19:00:00,102.90593497159867,95.6962163551748,507.5118589902707,502.212000936751,32.84100857454213,0.0
2024-01-04 20:00:00,97.89384071836794,94.93624559787924,515.555178601085,517.9408016879181,29.773038708235717,0.0
2024-01-04 21:00:00,99.01701356020669,95.60737415464624,471.5291720554808,475.04523235903343,30.44311694724842,0.0
2024-01-04 22:00:00,98.82367554060353,91.79564389059652,525.9777946855068,523.7436567036224,32.46950382808959,0.0
2024-01-04 23:00:00,95.60945515560364,87.86054990222935,498.1058928366135,482.3150403184341,27.93608951581113,0.0
2024-01-05 00:00:00,100.88836083119372,96.76017466939577,516.7620154310304,519.3923010650647,31.190981795278514,0.0
2024-01-05 01:00:00,100.78316581653966,94.2200354370296,473.20356917399613,470.1220197694076,28.820210487074217,0.0
2024-01-05 02:00:00,100.01534036992739,95.40410656153239,461.1560308495984,457.9521364270974,29.735661288711256,0.0
2024-01-05 03:00:00,99.29623859987456,97.02810976014392,520.4472414506257,513.3336474822014,30.144557930768578,0.0
2024-01-05 04:00:00,95.75388777384876,94.47831875594956,509.4102381524379,513.8882608606351,26.999556277106127,0.0
2024-01-05 05:00:00,98.73806403170393,92.22950898566376,477.44871114106223,467.41341534413885,28.44232591435913,0.0
2024-01-05 06:00:00,98.9718564504197,96.75313288818789,478.25842296813266,480.4046693729957,32.70214578482628,0.0
2024-01-05 07:00:00,97.59316819233514,90.92278206138836,528.1358696103692,535.6842192312679,31.772382377169592,0.0
2024-01-05 08:00:00,99.51614286500197,96.33703746681394,470.2647026783168,471.88574500867685,29.87472084534553,0.0
2024-01-05 09:00:00,101.21215257044362,91.86587460338869,541.0668238313991,539.2080686220722,30.486246917025785,0.0
2024-01-05 10:00:00,105.65855770363159,91.74765688926523,477.4844816338033,468.84179177900387,29.411514988727085,0.0
2024-01-05 11:00:00,100.52373343849551,98.44983777488731,515.9597981402096,514.4402904611349,32.71316677165596,0.0
2024-01-05 12:00:00,100.7726511721683,92.47903651926033,491.78453810627536,481.74803271651194,29.599294844411673,0.0
2024-01-05 13:00:00,99.7766622527015,97.15239251398206,515.0796857770586,515.5052935065897,30.463684184269695,0.0
2024-01-05 14:00:00,94.24368635410288,86.14755442842971,486.3971499471452,488.9099261437118,32.292060288284134,0.0
2024-01-05 15:00:00,99.92045837365235,94.56267061476295,495.9301773481927,497.3562912546571,28.445257030308188,0.0
2024-01-05 16:00:00,100.18069062982308,90.41166310382044,501.022979384893,500.50530758760425,33.11757836899379,0.0
2024-01-05 17:00:00,107.38972633745585,106.33089629106458,474.9453136054632,474.8578883129864,26.939077180513245,0.0
2024-01-05 18:00:00,99.42291710565664,91.97876158182956,518.5206086355031,513.3338488926963,33.2592842622256,0.0
2024-01-05 19:00:00,100.90464202700083,97.87013365327435,487.16966083821035,485.95021998173996,29.254648832096052,0.0
2024-01-05 20:00:00,99.89586469088427,93.78208994065822,494.2850021164995,497.1199173747766,29.514602504349437,0.0
2024-01-05 21:00:00,96.4939658871414,91.19812325245087,475.1412656347872,476.9673209177598,26.219979657634113,0.0
2024-01-05 22:00:00,103.42846844354506,96.49425187235107,435.94165853011725,435.12572206463545,29.090410565244614,0.0
2024-01-05 23:00:00,102.25579909806032,98.6622310195967,495.22430593499575,494.14925763082533,27.920386937946233,0.0
2024-01-06 00:00:00,102.37309584112914,98.04201486195758,560.315385540323,552.5545951697826,28.784707309253054,0.0
2024-01-06 01:00:00,97.27183763561578,91.28546247110415,519.6151071974506,515.7852845857383,29.72537806842224,0.0
2024-01-06 02:00:00,104.20838293280829,101.08738922063897,499.51849050664015,493.112716917142,31.91558322894581,0.0
2024-01-06 03:00:00,95.79444681162316,90.22036058826302,493.4277292697933,497.610003014734,30.415206702801253,0.0
2024-01-06 04:00:00,101.76057128140081,92.2442772833482,500.5616473203012,501.7325108469752,30.615353306802227,0.0
2024-01-06 05:00:00,106.57136687742994,104.92829213425597,513.6779778793803,510.0591948050042,27.808961222308874,0.0
2024-01-06 06:00:00,97.02839102460794,89.9959016155024,470.47967961727886,455.7657832051241,28.23849182079454,0.0
2024-01-06 07:00:00,98.30110681119169,87.5418647783575,527.8580423667217,529.2615813384056,33.597450036702625,0.0
2024-01-06 08:00:00,100.29895409526293,97.71377604707664,517.8845328860311,508.7826016006418,28.529597930473507,0.0
2024-01-06 09:00:00,98.4895730376514,95.47640847284205,517.9546431426984,507.8191651234218,33.312416504114594,0.0
2024-01-06 10:00:00,95.3480097068016,89.30993362048594,510.9618934702432,503.0491506700855,29.513877602238267,0.0
2024-01-06 11:00:00,100.20568892441808,96.31279622124694,500.4904164423497,491.8711851453048,30.00457587228701,0.0
2024-01-06 12:00:00,96.81308885882169,86.88646116601653,516.8215308991705,517.1449022952468,32.14073032045986,0.0
2024-01-06 13:00:00,101.42077729190555,99.05571900524741,514.7953533435344,507.4306302533564,32.54378484387731,0.0
2024-01-06 14:00:00,97.2417272972986,91.60614952546632,491.1489822264744,488.02408824437623,29.778374879441824,0.0
2024-01-06 15:00:00,104.64980321505261,102.0291534530237,485.6599556775775,480.1235580554023,29.223513892956923,0.0
2024-01-06 16:00:00,97.65024012299129,91.042457576542,502.54640738154967,504.76348701835246,29.888159102955573,0.0
2024-01-06 17:00:00,99.03381545138298,95.23800256209336,538.7255037873797,537.4022170997308,30.675915056464238,0.0
2024-01-06 18:00:00,102.44055165210901,97.0664153404712,469.0223231086525,471.54200474473276,31.78260737373951,0.0
2024-01-06 19:00:00,96.30740705069813,88.83028163599299,463.311868356189,453.5354781501455,30.008459717988302,0.0
2024-01-06 20:00:00,100.68237980381238,95.4461265889771,504.1190210309129,500.94653596227147,31.23777259604631,0.0
2024-01-06 21:00:00,103.92142826284729,97.78191618306835,501.27219254640045,512.3796355914602,33.276719464541884,0.0
2024-01-06 22:00:00,95.17755029631631,91.94850229286303,504.3335416092602,499.6186660542939,30.76261922452957,0.0
2024-01-06 23:00:00,100.55390157559691,93.52463246731934,506.0988299477125,506.36872212855394,30.623305712009557,0.0
2024-01-07 00:00:00,100.77964838274526,97.79643821193419,494.4199436341299,498.7706070199273,26.962178349819865,0.0
2024-01-07 01:00:00,102.34546861533192,98.78910655603524,537.2465859650521,532.9547308491158,24.738539726341873,0.0
2024-01-07 02:00:00,96.28914786736576,87.16040517246307,459.9774005380871,464.2633785812826,30.776751458460335,0.0
2024-01-07 03:00:00,96.03863016074718,93.1070767081355,479.2875743804939,467.8552258107786,29.810351537438255,0.0
2024-01-07 04:00:00,101.5658246968507,99.44130980210572,497.4186309962738,483.7528890864591,28.970434650170517,0.0
2024-01-07 05:00:00,100.89095401969956,93.29082468382757,458.9202797211458,454.70028857260183,30.487060408372688,0.0
2024-01-07 06:00:00,100.75147855103764,93.92347782911045,495.60363988919823,487.41335823678685,29.879192541606184,0.0
2024-01-07 07:00:00,101.03934462849092,97.15290750969275,541.5367541432005,531.8187516200622,32.255560501267794,0.0
2024-01-07 08:00:00,97.95992583526453,93.72458671404726,500.52216220739905,496.94818541201397,30.172221736517955,0.0
2024-01-07 09:00:00,100.69676109148301,98.00100166018393,505.7675226429671,512.2821819404488,28.506153429859665,0.0
2024-01-07 10:00:00,100.87921741989604,96.14427937178414,468.4958808706855,459.7465074547078,31.980332477918576,0.0
2024-01-07 11:00:00,97.8569457459209,92.13009763482526,484.5909647990131,480.8689567406465,29.565737850107595,0.0
2024-01-07 12:00:00,105.59732353343426,100.9771279401102,490.6200904919016,493.92633901999517,31.053073367344613,0.0
2024-01-07 13:00:00,101.42149876273537,97.21223786433342,492.0571225810942,488.42365337704376,29.045178587614398,0.0
2024-01-07 14:00:00,96.42608950839205,92.92997119866037,532.0410948750942,530.8278900539241,28.700346229005127,0.0
2024-01-07 15:00:00,101.96966082590149,100.28348126041126,513.9422765181281,504.690935680289,30.168336460371393,0.0
2024-01-07 16:00:00,97.07595498931803,91.45093716447755,472.2135510765742,464.8079670977305,30.02565728708737,0.0
2024-01-07 17:00:00,102.36125381122736,95.09394472361333,506.1626194608001,499.4619860410915,30.959654070733666,0.0
2024-01-07 18:00:00,103.47578673702222,102.51842340367017,512.4555437124196,513.128864825475,29.462708493380514,0.0
2024-01-07 19:00:00,97.53795304494487,95.20950420415551,528.5037259630317,521.0071160934797,26.327280432459204,0.0
2024-01-07 20:00:00,102.89012838773297,96.27534903154624,539.5135171642094,537.1951111213086,29.13445223282322,0.0
2024-01-07 21:00:00,101.23834278080949,96.75450000478385,474.6226452043033,464.0059759320812,31.58763693428763,0.0
2024-01-07 22:00:00,102.46618047998346,96.27774301376992,479.72856221974155,473.65541778212435,29.405247841513788,0.0
2024-01-07 23:00:00,105.69037894796185,101.30901854887107,468.5605535271346,458.2145391785701,29.507233194970905,0.0
2024-01-08 00:00:00,99.26383565199139,93.1616128029981,494.14950352232546,490.7996361790572,31.972753011811875,0.0
2024-01-08 01:00:00,97.73879150692753,91.73150196149415,511.65895936115834,514.4330399855191,28.576053545482154,0.0
2024-01-08 02:00:00,97.33145671112344,90.81355005001461,524.6833629147276,517.4135787673204,26.9143935635142,0.0
2024-01-08 03:00:00,97.55256914510369,91.17151509656462,498.10122440893696,493.01704028688323,29.678737760949012,0.0
2024-01-08 04:00:00,99.76869487175769,93.1649640935164,492.0038119186289,485.62863580150747,29.031652097502526,0.0
2024-01-08 05:00:00,101.02345592444993,101.66069295102952,503.7939498062185,510.15934846651334,28.067507360493494,0.0
2024-01-08 06:00:00,100.83007239799005,92.80606232451234,479.12142745924945,480.4357915389606,29.649243088202617,0.0
2024-01-08 07:00:00,102.48154974710808,101.88685130169088,552.2384680423693,550.277718086198,30.98301129449357,0.0
2024-01-08 08:00:00,100.03900567563372,96.12447463152586,459.80847432204854,449.3202605056473,29.981422876864368,0.0
2024-01-08 09:00:00,104.36060223147194,101.00262336637073,504.6185144723931,501.1560955620273,30.613962145372476,0.0
2024-01-08 10:00:00,99.20602950028614,92.23276891569176,550.590155480741,549.3114443378054,33.626815397030846,0.0
2024-01-08 11:00:00,108.16050749976885,100.4403070482573,500.16999611399996,500.52531509114795,29.314242276884872,0.0
2024-01-08 12:00:00,101.87700204329502,92.83436695433964,495.24902412496266,500.56051926349386,30.55669726928934,0.0
2024-01-08 13:00:00,97.42852733075115,93.15802213794775,491.06386442973934,487.9854110835649,28.981573274801733,0.0
2024-01-08 14:00:00,96.78732250581666,96.29579732931286,495.4902079559398,483.2321465581457,28.307280560226054,0.0
2024-01-08 15:00:00,101.44741724572955,94.45919882364336,534.3212118669132,539.6962886680136,28.830184693164462,0.0
2024-01-08 16:00:00,99.32961164402245,95.19840182437267,444.70345221676234,438.5221472069441,29.042482856956624,0.0
2024-01-08 17:00:00,102.14200148227627,97.84558278881238,538.3358425324082,537.6403753701996,30.71895159509425,0.0
2024-01-08 18:00:00,101.41971287372064,97.66552384787565,464.40107118874636,453.13985285609584,34.69815157340152,0.0
2024-01-08 19:00:00,99.78151326202938,94.19173542537685,493.33369176913965,491.8015171585398,28.56791312744832,0.0
2024-01-08 20:00:00,97.45961884579478,92.90924624962302,489.26888949253345,486.86792336590963,29.166749388769077,0.0
2024-01-08 21:00:00,95.4554583259424,89.7144746102989,514.713831744268,507.3965192672702,29.873753973777504,0.0
2024-01-08 22:00:00,98.66045514379894,94.77167073324242,460.0468912029063,443.5613740265629,30.791597697419494,0.0
2024-01-08 23:00:00,102.56919638297042,98.90658284763393,511.55431665204856,506.22662741651783,30.52710162390957,0.0
2024-01-09 00:00:00,100.64228123239062,95.64034492028506,550.6077405821713,550.1203646198912,32.56819158789624,0.0
2024-01-09 01:00:00,96.26278366386404,88.48867555166257,465.9206498851797,463.90438332044283,25.147215858929584,0.0
2024-01-09 02:00:00,100.51954277755354,98.92029286022566,504.7426541902599,501.1885484873952,25.226140259608655,0.0
2024-01-09 03:00:00,101.15595213918651,97.34168570244152,483.4504455550848,475.3360542767956,29.0082436559797,0.0
2024-01-09 04:00:00,97.3484276913966,92.79523529263041,510.6471801548259,497.8230731536129,32.19460037508742,0.0
2024-01-09 05:00:00,100.46117531783658,98.31180427181117,500.4786944353938,496.06601671168096,26.86870393678881,0.0
2024-01-09 06:00:00,100.174626155338,94.76399387913618,483.96282727389223,467.14281468884116,23.984735320612486,0.0
2024-01-09 07:00:00,96.57108910650813,94.32563956058938,512.1968071217768,507.9366118135385,31.142358812438417,0.0
2024-01-09 08:00:00,101.07336208104485,93.3423271377894,545.1087027446686,548.4442142966011,30.487314447405428,0.0
2024-01-09 09:00:00,101.6823535791047,98.29885943680658,495.22740520681754,493.48535618993895,27.81958318640114,0.0
2024-01-09 10:00:00,103.24915372952583,91.72581557225408,517.9939485537045,519.525214338752,28.02892079855814,0.0
2024-01-09 11:00:00,103.1614061561047,96.54404578302344,467.6681760532209,464.6919301041432,28.06051256073065,1.0
2024-01-09 12:00:00,95.86699189612872,94.41937280063287,476.0890905795498,475.23027509465453,30.221070634947882,1.0
2024-01-09 13:00:00,97.18652488025464,83.41355221581375,511.81015694700943,499.4619647222254,28.747369447633986,1.0
2024-01-09 14:00:00,101.54510580162598,97.12195556161724,537.1029007133991,527.8303075128266,30.98812783795104,1.0
2024-01-09 15:00:00,101.54135785273662,94.53447692349653,508.8903337196415,494.7562634500606,24.29074667419122,1.0
2024-01-09 16:00:00,101.54514305891814,94.83585688029106,492.17354923692113,491.4330145944467,28.2862962697444,1.0
2024-01-09 17:00:00,111.55819447196416,105.82936547618553,499.9822851355839,490.62144886154965,27.747892078177898,1.0
2024-01-09 18:00:00,101.7126715320795,90.77899390460466,468.7398066507571,460.00813147272413,29.487318643255016,1.0
2024-01-09 19:00:00,103.40669692054179,97.27026574131354,515.1128831588842,496.8949935031773,28.923904483019722,1.0
2024-01-09 20:00:00,102.8620052904796,92.34048493914703,522.0583265580852,516.4165476367051,31.595687559791532,1.0
2024-01-09 21:00:00,101.95417375391739,96.7533278012904,488.69774167917296,472.07311969412535,26.281326456679885,1.0
2024-01-09 22:00:00,99.05419226607896,91.20467063248637,488.24894630601244,471.7660273729494,30.090982952661506,1.0
2024-01-09 23:00:00,102.2769076614798,95.91513270053146,506.6469557413012,491.18197227620897,31.116672846423413,1.0
2024-01-10 00:00:00,97.68152435638729,86.2884459832149,489.0820065989851,466.5388888223136,33.71329487312391,1.0
2024-01-10 01:00:00,99.28954417977997,86.56639954345157,498.34668463435446,493.2784165495191,29.03646805781305,1.0
2024-01-10 02:00:00,98.54390935651269,84.06612564334107,552.4930447291629,531.7604407920104,30.648917208705033,1.0
2024-01-10 03:00:00,100.24562241815897,83.49987251365391,493.8243574813501,471.7705997991282,26.39227441487527,1.0
2024-01-10 04:00:00,106.94397570002053,99.51611674324302,491.04149619946946,481.2542093892061,25.216087591373952,0.0
2024-01-10 05:00:00,94.39820442222475,87.68468426737925,483.811454859121,481.39755155406294,31.6895487515634,0.0
2024-01-10 06:00:00,102.05878057112353,97.49568168440955,518.6047992874984,501.25054797033005,29.98887941270386,0.0
2024-01-10 07:00:00,95.16185238643105,85.3270774256849,495.46939566954745,486.06590080803466,32.35702537959685,0.0
2024-01-10 08:00:00,98.5842044026317,91.26622451803485,483.76567404196436,485.0171204425823,27.2531942220605,0.0
2024-01-10 09:00:00,103.2668517909021,95.9858440983264,533.0326008068253,524.0836583145743,31.039804279057506,0.0
2024-01-10 10:00:00,100.19284005728639,99.18393954061146,535.4900751128409,537.3702536271047,33.73763568108771,0.0
2024-01-10 11:00:00,96.76676566621208,89.79769202643776,484.98941085653234,477.5697156108247,30.83941121671453,0.0
2024-01-10 12:00:00,97.85408887222009,93.27631671100454,453.3365012159846,450.1218428669944,30.553163011182097,0.0
2024-01-10 13:00:00,102.03879324680403,98.93585173557013,525.1878422459231,511.6878929923445,30.0171121616487,0.0
2024-01-10 14:00:00,97.80890010484859,91.86397764780263,482.88425435599993,473.2357592894876,26.858237085748176,0.0
2024-01-10 15:00:00,100.64937576874593,96.89779941243388,519.7656399790692,515.5968172451154,32.7111458714207,0.0
2024-01-10 16:00:00,100.13671551971144,98.55930159009378,450.7474045572041,456.29154521010946,28.77828472038987,0.0
2024-01-10 17:00:00,98.04519895718255,99.15113919895823,522.3149334574828,524.3997889847041,31.008966512766033,0.0
2024-01-10 18:00:00,106.43183226797598,100.82734967252004,469.7207017679805,459.1583251177799,26.873931386857492,0.0
2024-01-10 19:00:00,101.90175706695403,94.9349572192224,518.2691029766631,512.5103688596706,27.64108067098444,0.0
2024-01-10 20:00:00,93.92457224002717,90.38428065791756,500.35682669591085,494.6551686955998,32.870174798444474,0.0
2024-01-10 21:00:00,100.55936294430828,96.45234538934507,476.1515145150839,476.50362871036,29.305395422084313,0.0
2024-01-10 22:00:00,98.01464060569484,94.88586360038252,489.8240921768305,478.16654147585945,32.90655095208509,0.0
2024-01-10 23:00:00,102.55730000438867,99.67940251523137,517.1579614239175,525.2429193163314,29.843538681882965,0.0
2024-01-11 00:00:00,97.6224377847019,92.7154545367225,502.64736132788084,502.3982590637476,26.316204454084286,0.0
2024-01-11 01:00:00,99.6557906755993,93.93941521082313,514.6103245118121,512.0068002054895,31.784135199463442,0.0
2024-01-11 02:00:00,101.51496183694137,94.17165175585698,549.4110146128871,544.3384851692314,28.820215364488785,0.0
2024-01-11 03:00:00,102.59726558251036,95.07771375665178,460.8939597072237,449.7103410348242,31.397377627034086,0.0
2024-01-11 04:00:00,96.39911077883266,90.35287782146575,540.4303143742156,541.5351214020433,30.050421735080164,0.0
